Driver,Race,LapNumber,umap_x,umap_y
SAI,2023_Monaco,51.0,8.756913,-8.060437
SAI,2023_Monza,1.0,7.991289,-5.4305644
SAI,2023_Monza,2.0,8.230119,-5.406657
SAI,2023_Monza,3.0,8.074126,-6.137825
SAI,2023_Monza,4.0,7.8760085,-6.051898
SAI,2023_Monza,5.0,8.607137,-5.7661037
SAI,2023_Monza,6.0,7.87462,-5.910572
SAI,2023_Monza,7.0,7.87224,-5.8971043
SAI,2023_Monza,8.0,7.934452,-5.496616
SAI,2023_Monza,9.0,7.9638147,-5.825045
SAI,2023_Monza,10.0,8.27537,-7.334733
SAI,2023_Monza,11.0,8.035872,-6.201187
SAI,2023_Monza,12.0,7.9806857,-6.6267095
SAI,2023_Monza,13.0,7.8964267,-5.989932
SAI,2023_Monza,14.0,7.9488845,-5.4525123
SAI,2023_Monza,15.0,8.088016,-5.7326107
SAI,2023_Monza,16.0,8.412851,-5.461866
SAI,2023_Monza,17.0,8.041134,-6.140166
SAI,2023_Monza,18.0,8.546001,-6.4661202
SAI,2023_Monza,21.0,7.9638586,-5.7005973
SAI,2023_Monza,22.0,7.9195023,-5.4550366
SAI,2023_Monza,23.0,8.447057,-5.56956
SAI,2023_Monza,24.0,7.9415507,-5.646293
SAI,2023_Monza,25.0,7.9449973,-5.809265
SAI,2023_Monza,26.0,7.97677,-6.108349
SAI,2023_Monza,27.0,8.67352,-6.5578327
SAI,2023_Monza,28.0,8.032711,-6.100466
SAI,2023_Monza,29.0,8.076364,-5.360434
SAI,2023_Monza,30.0,7.922638,-6.061449
SAI,2023_Monza,31.0,7.8825026,-6.3051715
SAI,2023_Monza,32.0,7.870771,-5.9230843
SAI,2023_Monza,33.0,7.9162254,-6.2774653
SAI,2023_Monza,34.0,7.9038157,-6.031927
SAI,2023_Monza,35.0,7.914243,-5.8955283
SAI,2023_Monza,36.0,7.8682694,-6.2244115
SAI,2023_Monza,37.0,7.8509755,-5.9690156
SAI,2023_Monza,38.0,7.872765,-6.1650395
SAI,2023_Monza,39.0,8.523285,-6.0034084
SAI,2023_Monza,40.0,8.043441,-6.17653
SAI,2023_Monza,41.0,8.516781,-6.8293886
SAI,2023_Monza,42.0,8.177826,-5.7288804
SAI,2023_Monza,43.0,8.552785,-5.762291
SAI,2023_Monza,44.0,8.006358,-6.1153116
SAI,2023_Monza,45.0,7.931125,-5.675406
SAI,2023_Monza,46.0,7.9795113,-5.7558956
SAI,2023_Monza,47.0,8.555729,-6.855424
SAI,2023_Monza,48.0,8.721677,-7.1449375
SAI,2023_Monza,49.0,8.282208,-5.4445047
SAI,2023_Monza,50.0,8.60867,-6.5456424
SAI,2023_Monza,51.0,8.600341,-5.818932
SAI,2023_Silverstone,2.0,8.121464,-5.0895743
SAI,2023_Silverstone,3.0,9.250062,-6.7438416
SAI,2023_Silverstone,4.0,9.547519,-7.6766253
SAI,2023_Silverstone,5.0,9.464484,-7.171869
SAI,2023_Silverstone,6.0,9.526327,-7.7989664
SAI,2023_Silverstone,7.0,9.365296,-7.3025317
SAI,2023_Silverstone,8.0,9.361433,-6.9316673
SAI,2023_Silverstone,9.0,8.163444,-5.089964
SAI,2023_Silverstone,10.0,8.676816,-6.969228
SAI,2023_Silverstone,11.0,9.01277,-6.156685
SAI,2023_Silverstone,12.0,9.824227,-6.5122423
SAI,2023_Silverstone,13.0,10.066368,-7.0388603
SAI,2023_Silverstone,14.0,8.632789,-5.3518443
SAI,2023_Silverstone,15.0,8.291293,-4.957205
SAI,2023_Silverstone,16.0,8.764361,-6.9306526
SAI,2023_Silverstone,17.0,8.2329035,-4.9865417
SAI,2023_Silverstone,18.0,8.726865,-6.5822415
SAI,2023_Silverstone,19.0,8.528622,-5.232223
SAI,2023_Silverstone,20.0,8.587147,-5.4732146
SAI,2023_Silverstone,21.0,8.763021,-6.5809503
SAI,2023_Silverstone,22.0,8.879599,-5.9982424
SAI,2023_Silverstone,23.0,8.318712,-4.8845906
SAI,2023_Silverstone,24.0,8.366912,-5.657951
SAI,2023_Silverstone,25.0,10.487036,-6.9085464
SAI,2023_Silverstone,26.0,10.492044,-8.186307
SAI,2023_Silverstone,28.0,8.198952,-5.2140512
SAI,2023_Silverstone,29.0,8.258486,-5.024428
SAI,2023_Silverstone,30.0,8.207521,-5.0257835
SAI,2023_Silverstone,31.0,8.002261,-5.320218
SAI,2023_Silverstone,39.0,9.406726,-6.963801
SAI,2023_Silverstone,40.0,9.420484,-6.728042
SAI,2023_Silverstone,41.0,9.519113,-6.683963
SAI,2023_Silverstone,42.0,9.203496,-6.361166
SAI,2023_Silverstone,43.0,9.793627,-7.7856116
SAI,2023_Silverstone,44.0,9.333952,-7.1322737
SAI,2023_Silverstone,45.0,9.431837,-6.7227535
SAI,2023_Silverstone,46.0,8.753966,-5.894845
SAI,2023_Silverstone,47.0,9.203493,-6.394134
SAI,2023_Silverstone,48.0,8.369715,-5.0542307
SAI,2023_Silverstone,49.0,8.412335,-6.117496
SAI,2023_Silverstone,50.0,8.830127,-6.1058216
SAI,2023_Silverstone,51.0,9.73296,-6.6853733
SAI,2023_Silverstone,52.0,9.639092,-6.56196
SAI,2023_Singapore,1.0,9.831434,-8.196859
SAI,2023_Singapore,2.0,10.346251,-9.253197
SAI,2023_Singapore,3.0,9.516689,-8.527771
SAI,2023_Singapore,4.0,10.295541,-9.322522
SAI,2023_Singapore,5.0,10.456335,-9.472602
SAI,2023_Singapore,6.0,10.269289,-9.308546
SAI,2023_Singapore,7.0,10.363144,-9.103685
SAI,2023_Singapore,8.0,10.502972,-8.922937
SAI,2023_Singapore,9.0,10.0557375,-9.306943
SAI,2023_Singapore,10.0,9.574545,-8.239506
SAI,2023_Singapore,11.0,10.479741,-8.910522
SAI,2023_Singapore,12.0,10.189357,-9.326949
SAI,2023_Singapore,13.0,10.358007,-8.954133
SAI,2023_Singapore,14.0,10.341412,-9.493067
SAI,2023_Singapore,15.0,10.407907,-9.950435
SAI,2023_Singapore,16.0,10.497572,-8.940432
SAI,2023_Singapore,17.0,10.128192,-9.362807
SAI,2023_Singapore,18.0,10.3207855,-9.745325
SAI,2023_Singapore,19.0,10.029537,-9.389314
SAI,2023_Singapore,23.0,9.774723,-9.070888
SAI,2023_Singapore,24.0,10.394477,-9.449078
SAI,2023_Singapore,25.0,10.465947,-9.522796
SAI,2023_Singapore,26.0,10.146069,-9.656241
SAI,2023_Singapore,27.0,10.429941,-10.180628
SAI,2023_Singapore,28.0,9.598024,-8.842226
SAI,2023_Singapore,29.0,10.349494,-9.380595
SAI,2023_Singapore,30.0,10.538324,-8.967768
SAI,2023_Singapore,31.0,10.053464,-10.342812
SAI,2023_Singapore,32.0,10.494148,-9.585301
SAI,2023_Singapore,33.0,10.419044,-9.9413
SAI,2023_Singapore,34.0,10.474612,-10.212761
SAI,2023_Singapore,35.0,10.37465,-9.377225
SAI,2023_Singapore,36.0,10.273802,-9.34631
SAI,2023_Singapore,37.0,10.353617,-9.362129
SAI,2023_Singapore,38.0,10.09258,-9.411882
SAI,2023_Singapore,39.0,9.534017,-8.816618
SAI,2023_Singapore,40.0,10.3073,-9.801464
SAI,2023_Singapore,41.0,10.017918,-9.765745
SAI,2023_Singapore,42.0,10.450475,-9.53675
SAI,2023_Singapore,43.0,9.912038,-9.884802
SAI,2023_Singapore,46.0,9.586179,-8.868828
SAI,2023_Singapore,47.0,10.33365,-9.783612
SAI,2023_Singapore,48.0,10.398162,-9.952292
SAI,2023_Singapore,49.0,9.965999,-10.169652
SAI,2023_Singapore,50.0,10.413748,-9.932795
SAI,2023_Singapore,51.0,10.342011,-9.358363
SAI,2023_Singapore,52.0,10.061494,-9.273295
SAI,2023_Singapore,53.0,10.419286,-9.980913
SAI,2023_Singapore,54.0,9.896093,-9.913077
SAI,2023_Singapore,55.0,10.018986,-10.425988
SAI,2023_Singapore,56.0,10.019351,-10.419195
SAI,2023_Singapore,57.0,10.39895,-10.057643
SAI,2023_Singapore,58.0,9.906294,-9.743948
SAI,2023_Singapore,59.0,9.8179245,-9.902424
SAI,2023_Singapore,60.0,10.400379,-10.162996
SAI,2023_Singapore,61.0,9.949167,-10.266974
SAI,2023_Singapore,62.0,9.898857,-10.121494
SAI,2023_Suzuka,5.0,9.450925,-6.8138986
SAI,2023_Suzuka,6.0,9.96328,-6.4683566
SAI,2023_Suzuka,7.0,9.884305,-6.2211113
SAI,2023_Suzuka,8.0,10.085911,-7.3463063
SAI,2023_Suzuka,9.0,10.003465,-7.656622
SAI,2023_Suzuka,10.0,9.676574,-7.0322742
SAI,2023_Suzuka,11.0,10.383032,-7.103463
SAI,2023_Suzuka,12.0,10.045693,-7.9898314
SAI,2023_Suzuka,13.0,9.0471115,-6.958662
SAI,2023_Suzuka,15.0,9.435455,-8.000015
SAI,2023_Suzuka,16.0,10.667399,-7.2391224
SAI,2023_Suzuka,17.0,9.650497,-8.346902
SAI,2023_Suzuka,18.0,10.131045,-8.611509
SAI,2023_Suzuka,20.0,9.308142,-7.756704
SAI,2023_Suzuka,21.0,9.493039,-6.170404
SAI,2023_Suzuka,22.0,10.28823,-7.07549
SAI,2023_Suzuka,23.0,10.056623,-7.6260247
SAI,2023_Suzuka,24.0,9.43003,-6.7096715
SAI,2023_Suzuka,25.0,9.175551,-7.155643
SAI,2023_Suzuka,26.0,9.584514,-8.098252
SAI,2023_Suzuka,27.0,9.294714,-6.2868137
SAI,2023_Suzuka,28.0,9.516128,-7.1769676
SAI,2023_Suzuka,29.0,9.596923,-7.275884
SAI,2023_Suzuka,30.0,10.070238,-7.829907
SAI,2023_Suzuka,31.0,10.174146,-7.8953166
SAI,2023_Suzuka,32.0,9.962141,-7.614497
SAI,2023_Suzuka,33.0,9.489589,-7.820951
SAI,2023_Suzuka,34.0,10.030153,-8.120889
SAI,2023_Suzuka,35.0,9.413108,-8.199522
SAI,2023_Suzuka,36.0,9.789771,-8.352983
SAI,2023_Suzuka,37.0,10.559487,-8.580002
SAI,2023_Suzuka,38.0,10.0606,-8.526513
SAI,2023_Suzuka,40.0,8.937477,-6.528666
SAI,2023_Suzuka,41.0,9.089232,-5.9247313
SAI,2023_Suzuka,42.0,10.260911,-6.9021907
SAI,2023_Suzuka,43.0,9.136885,-7.669538
SAI,2023_Suzuka,44.0,9.417166,-7.314355
SAI,2023_Suzuka,45.0,9.094498,-6.7033744
SAI,2023_Suzuka,46.0,9.093996,-7.980624
SAI,2023_Suzuka,47.0,9.521686,-7.8738914
SAI,2023_Suzuka,48.0,10.05082,-7.8963714
SAI,2023_Suzuka,49.0,9.441242,-8.023828
SAI,2023_Suzuka,50.0,9.540878,-7.8804955
SAI,2023_Suzuka,51.0,9.650125,-8.437233
SAI,2023_Suzuka,52.0,9.498756,-7.9710693
SAI,2023_Suzuka,53.0,9.463363,-7.954224
SAI,2024_Bahrain,1.0,10.460631,-8.122632
SAI,2024_Bahrain,2.0,10.7993355,-7.2103634
SAI,2024_Bahrain,3.0,9.443163,-6.1585274
SAI,2024_Bahrain,4.0,10.545335,-8.832585
SAI,2024_Bahrain,5.0,9.730045,-7.0065904
SAI,2024_Bahrain,6.0,10.448979,-7.554369
SAI,2024_Bahrain,7.0,10.531811,-8.759727
SAI,2024_Bahrain,8.0,10.475389,-8.183281
SAI,2024_Bahrain,9.0,9.470073,-8.208352
SAI,2024_Bahrain,10.0,9.753686,-7.4096246
SAI,2024_Bahrain,11.0,10.62078,-7.2206554
SAI,2024_Bahrain,12.0,9.927899,-7.7525697
SAI,2024_Bahrain,13.0,10.759613,-7.427657
SAI,2024_Bahrain,14.0,10.495101,-9.615761
SAI,2024_Bahrain,16.0,10.484438,-8.57337
SAI,2024_Bahrain,17.0,9.472535,-7.074964
SAI,2024_Bahrain,18.0,9.374148,-6.4824
SAI,2024_Bahrain,19.0,10.755913,-7.237599
SAI,2024_Bahrain,20.0,10.759494,-7.342456
SAI,2024_Bahrain,21.0,10.790617,-7.1879
SAI,2024_Bahrain,22.0,10.772547,-7.1223264
SAI,2024_Bahrain,23.0,9.502088,-6.6146283
SAI,2024_Bahrain,24.0,9.416124,-6.208459
SAI,2024_Bahrain,25.0,10.027614,-7.135833
SAI,2024_Bahrain,26.0,10.815709,-7.259076
SAI,2024_Bahrain,27.0,10.029341,-7.5337443
SAI,2024_Bahrain,28.0,10.755756,-7.248974
SAI,2024_Bahrain,29.0,8.980048,-7.8528457
SAI,2024_Bahrain,30.0,9.367473,-6.3151994
SAI,2024_Bahrain,31.0,8.950029,-7.9540324
SAI,2024_Bahrain,32.0,9.461032,-6.644113
SAI,2024_Bahrain,33.0,10.842877,-7.1888494
SAI,2024_Bahrain,34.0,10.605786,-8.638487
SAI,2024_Bahrain,35.0,10.532707,-8.927495
SAI,2024_Bahrain,37.0,9.275456,-6.5804935
SAI,2024_Bahrain,38.0,9.786017,-6.556876
SAI,2024_Bahrain,39.0,10.797439,-7.1029634
SAI,2024_Bahrain,40.0,10.856453,-7.29515
SAI,2024_Bahrain,41.0,10.832177,-7.1895876
SAI,2024_Bahrain,42.0,10.429825,-7.7326756
SAI,2024_Bahrain,43.0,10.518605,-7.0841737
SAI,2024_Bahrain,44.0,10.019482,-7.356903
SAI,2024_Bahrain,45.0,9.190767,-7.304806
SAI,2024_Bahrain,46.0,10.719656,-7.1434274
SAI,2024_Bahrain,47.0,10.800984,-7.1284466
SAI,2024_Bahrain,48.0,10.426424,-7.1430993
SAI,2024_Bahrain,49.0,10.778273,-7.249142
SAI,2024_Bahrain,50.0,10.122316,-6.4879584
SAI,2024_Bahrain,51.0,8.967406,-7.755613
SAI,2024_Bahrain,52.0,9.775424,-6.142085
SAI,2024_Bahrain,53.0,10.225308,-7.069859
SAI,2024_Bahrain,54.0,10.050528,-6.527851
SAI,2024_Bahrain,55.0,10.605129,-8.647618
SAI,2024_Bahrain,56.0,10.801183,-7.1646256
SAI,2024_Bahrain,57.0,9.739163,-7.0136065
SAI,2024_Monaco,14.0,8.198936,-7.2771993
SAI,2024_Monaco,15.0,8.732195,-6.9591117
SAI,2024_Monaco,18.0,8.720263,-7.1276298
SAI,2024_Monaco,19.0,7.912131,-6.0483327
SAI,2024_Monaco,20.0,7.904523,-5.785029
SAI,2024_Monaco,21.0,7.8659997,-6.2066574
SAI,2024_Monaco,22.0,10.215877,-6.368835
SAI,2024_Monaco,23.0,10.238005,-7.0613575
SAI,2024_Monaco,24.0,10.795986,-7.127324
SAI,2024_Monaco,25.0,10.1939125,-7.5664506
SAI,2024_Monaco,26.0,10.14924,-7.056063
SAI,2024_Monaco,27.0,9.194544,-6.1816525
SAI,2024_Monaco,28.0,7.908682,-6.1501627
SAI,2024_Monaco,29.0,10.183651,-6.3729105
SAI,2024_Monaco,30.0,8.318654,-5.759059
SAI,2024_Monaco,31.0,10.220762,-6.933311
SAI,2024_Monaco,33.0,9.858337,-7.406201
SAI,2024_Monaco,34.0,10.114451,-6.3386617
SAI,2024_Monaco,35.0,7.86664,-6.238529
SAI,2024_Monaco,36.0,10.051711,-6.9935374
SAI,2024_Monaco,37.0,8.591458,-6.932334
SAI,2024_Monaco,38.0,7.8489666,-6.1553965
SAI,2024_Monaco,39.0,10.177314,-7.0566072
SAI,2024_Monaco,40.0,8.6980505,-6.9438257
SAI,2024_Monaco,41.0,8.745382,-6.579121
SAI,2024_Monaco,42.0,9.980452,-6.651261
SAI,2024_Monaco,43.0,9.785749,-6.766811
SAI,2024_Monaco,44.0,9.683963,-6.6898203
SAI,2024_Monaco,45.0,10.16467,-7.916061
SAI,2024_Monaco,46.0,8.373441,-6.9574847
SAI,2024_Monaco,47.0,10.33811,-7.707267
SAI,2024_Monaco,48.0,8.4838505,-6.5099444
SAI,2024_Monaco,49.0,10.231876,-8.0077095
SAI,2024_Monaco,50.0,8.596763,-6.4245443
SAI,2024_Monaco,51.0,8.727438,-7.1611733
SAI,2024_Monaco,52.0,8.326007,-5.828581
SAI,2024_Monaco,53.0,8.225178,-6.371772
SAI,2024_Monaco,54.0,8.703727,-7.129506
SAI,2024_Monaco,55.0,8.184085,-7.136733
SAI,2024_Monaco,56.0,10.375462,-7.94249
SAI,2024_Monaco,57.0,8.234319,-7.300511
SAI,2024_Monaco,58.0,8.375705,-7.7286015
SAI,2024_Monaco,59.0,8.742048,-7.1204414
SAI,2024_Monaco,60.0,8.895294,-7.846064
SAI,2024_Monaco,61.0,8.18795,-7.256045
SAI,2024_Monaco,62.0,8.365061,-7.2968516
SAI,2024_Monaco,63.0,8.230418,-7.234329
SAI,2024_Monaco,64.0,10.449644,-8.189325
SAI,2024_Monaco,65.0,9.099488,-7.701039
SAI,2024_Monaco,66.0,8.839068,-7.8631196
SAI,2024_Monaco,67.0,8.915849,-7.9107385
SAI,2024_Monaco,68.0,8.752795,-7.124263
SAI,2024_Monaco,69.0,9.096033,-7.6422977
SAI,2024_Monaco,70.0,8.997336,-7.5331063
SAI,2024_Monaco,71.0,8.833999,-6.698267
SAI,2024_Monaco,72.0,9.007966,-7.8977313
SAI,2024_Monaco,73.0,8.66175,-6.5910754
SAI,2024_Monaco,74.0,10.022869,-8.209846
SAI,2024_Monaco,75.0,10.104317,-8.023207
SAI,2024_Monaco,76.0,10.269568,-7.8371196
SAI,2024_Monaco,77.0,9.445216,-7.314978
SAI,2024_Monaco,78.0,9.901011,-10.29989
SAI,2024_Monza,2.0,8.565382,-5.3152857
SAI,2024_Monza,3.0,2.1251822,1.0773392
SAI,2024_Monza,4.0,2.0413327,0.50919765
SAI,2024_Monza,5.0,8.329695,-4.7259383
SAI,2024_Monza,6.0,8.352357,-4.9191575
SAI,2024_Monza,7.0,8.592293,-5.6103845
SAI,2024_Monza,8.0,8.54198,-5.6586275
SAI,2024_Monza,9.0,8.612072,-6.2937374
SAI,2024_Monza,10.0,8.66681,-5.5148
SAI,2024_Monza,11.0,8.358733,-5.4635296
SAI,2024_Monza,12.0,8.371237,-5.031452
SAI,2024_Monza,13.0,7.910545,-5.5824695
SAI,2024_Monza,14.0,8.564467,-6.540921
SAI,2024_Monza,15.0,8.657244,-6.5714264
SAI,2024_Monza,16.0,8.44685,-5.5171776
SAI,2024_Monza,17.0,8.16309,-6.1024923
SAI,2024_Monza,18.0,7.9111295,-6.2664137
SAI,2024_Monza,21.0,8.282843,-4.8849907
SAI,2024_Monza,22.0,8.512426,-5.626098
SAI,2024_Monza,23.0,8.558446,-5.589465
SAI,2024_Monza,24.0,8.198323,-6.0661006
SAI,2024_Monza,25.0,8.05008,-6.2264867
SAI,2024_Monza,26.0,7.827241,-5.924484
SAI,2024_Monza,27.0,7.9422517,-5.428536
SAI,2024_Monza,28.0,8.394698,-5.6553197
SAI,2024_Monza,29.0,8.495959,-5.442737
SAI,2024_Monza,30.0,8.505546,-5.8006573
SAI,2024_Monza,31.0,8.603031,-5.570088
SAI,2024_Monza,32.0,8.55302,-5.482347
SAI,2024_Monza,33.0,8.494018,-5.8155284
SAI,2024_Monza,34.0,8.42589,-5.376646
SAI,2024_Monza,35.0,8.321546,-5.3529534
SAI,2024_Monza,36.0,8.491238,-5.341037
SAI,2024_Monza,37.0,8.403399,-5.535393
SAI,2024_Monza,38.0,8.587032,-5.4960575
SAI,2024_Monza,39.0,8.600488,-5.7362776
SAI,2024_Monza,40.0,8.598291,-5.8367763
SAI,2024_Monza,41.0,8.076876,-6.118909
SAI,2024_Monza,42.0,8.449116,-5.843675
SAI,2024_Monza,43.0,8.681348,-5.4581847
SAI,2024_Monza,44.0,8.130505,-5.9471765
SAI,2024_Monza,45.0,8.354243,-4.7572403
SAI,2024_Monza,46.0,8.668294,-5.565485
SAI,2024_Monza,47.0,10.027028,-6.174661
SAI,2024_Monza,48.0,8.671654,-5.683851
SAI,2024_Monza,49.0,8.3377695,-4.9524446
SAI,2024_Monza,50.0,8.479519,-5.6102767
SAI,2024_Monza,51.0,8.326311,-5.364962
SAI,2024_Monza,52.0,8.381169,-5.2689214
SAI,2024_Monza,53.0,8.496318,-5.3569217
SAI,2024_Silverstone,2.0,10.16429,-6.311382
SAI,2024_Silverstone,3.0,8.179128,-4.96091
SAI,2024_Silverstone,4.0,8.322229,-4.9146852
SAI,2024_Silverstone,5.0,8.32663,-4.819248
SAI,2024_Silverstone,6.0,8.297195,-4.8681054
SAI,2024_Silverstone,7.0,1.9959275,-0.13502173
SAI,2024_Silverstone,8.0,8.002886,-5.341472
SAI,2024_Silverstone,9.0,8.369414,-4.9348226
SAI,2024_Silverstone,10.0,8.745756,-5.8358755
SAI,2024_Silverstone,11.0,8.285827,-7.0142274
SAI,2024_Silverstone,12.0,7.9703426,-5.3830905
SAI,2024_Silverstone,13.0,7.962069,-5.327343
SAI,2024_Silverstone,14.0,8.26373,-5.8161197
SAI,2024_Silverstone,15.0,8.53463,-6.876704
SAI,2024_Silverstone,16.0,8.828736,-7.6114483
SAI,2024_Silverstone,17.0,9.015248,-6.058012
SAI,2024_Silverstone,18.0,9.546562,-7.5738597
SAI,2024_Silverstone,21.0,9.513682,-6.65051
SAI,2024_Silverstone,22.0,9.364344,-6.972684
SAI,2024_Silverstone,23.0,9.380488,-6.6888456
SAI,2024_Silverstone,24.0,10.028522,-7.3902774
SAI,2024_Silverstone,41.0,8.47665,-6.7399697
SAI,2024_Silverstone,42.0,8.779008,-5.924448
SAI,2024_Silverstone,43.0,8.709823,-6.5805044
SAI,2024_Silverstone,44.0,8.544309,-6.3840847
SAI,2024_Silverstone,45.0,8.482162,-6.8791018
SAI,2024_Silverstone,46.0,7.983807,-5.7708387
SAI,2024_Silverstone,47.0,8.483329,-7.20414
SAI,2024_Silverstone,48.0,8.320106,-5.8107862
SAI,2024_Silverstone,49.0,8.362081,-5.7346797
SAI,2024_Silverstone,50.0,9.607062,-8.3206215
SAI,2024_Silverstone,52.0,8.521807,-5.876326
SAI,2024_Singapore,2.0,9.589539,-8.190005
SAI,2024_Singapore,3.0,10.0143585,-9.290119
SAI,2024_Singapore,4.0,9.971775,-9.318996
SAI,2024_Singapore,5.0,10.011558,-10.319063
SAI,2024_Singapore,6.0,9.449659,-8.175386
SAI,2024_Singapore,7.0,10.300469,-10.221216
SAI,2024_Singapore,8.0,9.830116,-9.604073
SAI,2024_Singapore,9.0,10.444147,-10.221989
SAI,2024_Singapore,10.0,9.746933,-9.001851
SAI,2024_Singapore,11.0,10.233759,-10.210331
SAI,2024_Singapore,12.0,9.848725,-9.903433
SAI,2024_Singapore,15.0,9.902915,-10.111543
SAI,2024_Singapore,16.0,9.88744,-9.867432
SAI,2024_Singapore,17.0,9.971849,-10.318392
SAI,2024_Singapore,18.0,10.061596,-10.412773
SAI,2024_Singapore,19.0,9.902796,-10.006975
SAI,2024_Singapore,20.0,10.223401,-10.203747
SAI,2024_Singapore,21.0,9.873016,-9.864652
SAI,2024_Singapore,22.0,10.063502,-9.376864
SAI,2024_Singapore,23.0,9.938501,-9.370161
SAI,2024_Singapore,24.0,10.445236,-10.245374
SAI,2024_Singapore,25.0,9.863638,-10.025349
SAI,2024_Singapore,26.0,10.326813,-10.262819
SAI,2024_Singapore,27.0,9.858713,-9.945173
SAI,2024_Singapore,28.0,10.239996,-10.364169
SAI,2024_Singapore,29.0,10.328092,-10.239006
SAI,2024_Singapore,30.0,9.949933,-9.333991
SAI,2024_Singapore,31.0,10.185186,-9.24039
SAI,2024_Singapore,32.0,9.896351,-10.185481
SAI,2024_Singapore,33.0,9.847964,-9.744084
SAI,2024_Singapore,34.0,10.291347,-10.301168
SAI,2024_Singapore,35.0,10.006407,-9.487853
SAI,2024_Singapore,36.0,9.993306,-10.427432
SAI,2024_Singapore,37.0,9.884237,-9.237229
SAI,2024_Singapore,38.0,9.588121,-8.332029
SAI,2024_Singapore,39.0,10.003388,-9.844067
SAI,2024_Singapore,40.0,10.01311,-10.358663
SAI,2024_Singapore,41.0,10.124035,-9.438468
SAI,2024_Singapore,42.0,10.11295,-10.419544
SAI,2024_Singapore,43.0,10.022417,-10.33813
SAI,2024_Singapore,44.0,10.422783,-10.108548
SAI,2024_Singapore,45.0,10.308855,-10.316321
SAI,2024_Singapore,46.0,9.864985,-10.011542
SAI,2024_Singapore,47.0,10.037215,-9.738842
SAI,2024_Singapore,48.0,10.447115,-10.236155
SAI,2024_Singapore,49.0,10.444046,-10.24279
SAI,2024_Singapore,50.0,9.9899845,-9.471347
SAI,2024_Singapore,51.0,10.139197,-9.486282
SAI,2024_Singapore,52.0,9.930158,-10.222318
SAI,2024_Singapore,53.0,10.095136,-9.41077
SAI,2024_Singapore,54.0,9.9260025,-10.21186
SAI,2024_Singapore,55.0,10.427618,-10.266145
SAI,2024_Singapore,56.0,9.82976,-9.840068
SAI,2024_Singapore,57.0,10.457167,-10.218401
SAI,2024_Singapore,58.0,10.07775,-10.441439
SAI,2024_Singapore,59.0,10.010909,-10.451488
SAI,2024_Singapore,60.0,9.878919,-9.9512005
SAI,2024_Singapore,61.0,9.877063,-10.12997
SAI,2024_Singapore,62.0,9.459952,-8.552279
SAI,2024_Suzuka,4.0,9.566056,-6.640884
SAI,2024_Suzuka,5.0,10.013258,-6.244193
SAI,2024_Suzuka,6.0,8.994137,-7.8340716
SAI,2024_Suzuka,7.0,9.865075,-6.119088
SAI,2024_Suzuka,8.0,10.045231,-7.6285405
SAI,2024_Suzuka,9.0,10.569003,-7.27853
SAI,2024_Suzuka,10.0,10.125764,-8.012073
SAI,2024_Suzuka,11.0,9.347638,-7.21631
SAI,2024_Suzuka,12.0,9.072358,-7.6717067
SAI,2024_Suzuka,13.0,9.138872,-7.420114
SAI,2024_Suzuka,14.0,9.388186,-8.039219
SAI,2024_Suzuka,17.0,10.213395,-6.4462013
SAI,2024_Suzuka,18.0,9.431722,-7.6196957
SAI,2024_Suzuka,19.0,9.346998,-7.0790734
SAI,2024_Suzuka,20.0,9.326255,-7.1084356
SAI,2024_Suzuka,21.0,9.426967,-7.8602448
SAI,2024_Suzuka,22.0,9.132799,-7.6689997
SAI,2024_Suzuka,23.0,9.179392,-7.6275554
SAI,2024_Suzuka,24.0,9.855804,-6.556372
SAI,2024_Suzuka,25.0,8.999094,-7.5734534
SAI,2024_Suzuka,26.0,10.094582,-7.783934
SAI,2024_Suzuka,27.0,10.2195015,-7.8269734
SAI,2024_Suzuka,28.0,9.545037,-8.195739
SAI,2024_Suzuka,29.0,9.5568,-8.2976885
SAI,2024_Suzuka,30.0,10.149047,-7.9918466
SAI,2024_Suzuka,31.0,9.247216,-8.211566
SAI,2024_Suzuka,32.0,9.346103,-8.167975
SAI,2024_Suzuka,33.0,9.768346,-7.361209
SAI,2024_Suzuka,34.0,9.41019,-7.1252904
SAI,2024_Suzuka,35.0,9.775931,-6.600214
SAI,2024_Suzuka,36.0,10.295857,-8.410495
SAI,2024_Suzuka,38.0,8.804142,-6.9031177
SAI,2024_Suzuka,39.0,8.943444,-6.783237
SAI,2024_Suzuka,40.0,8.6504345,-6.6875057
SAI,2024_Suzuka,41.0,9.083793,-6.766656
SAI,2024_Suzuka,42.0,10.145871,-7.0267706
SAI,2024_Suzuka,43.0,9.458254,-7.847937
SAI,2024_Suzuka,44.0,9.597268,-7.663574
SAI,2024_Suzuka,45.0,9.18521,-7.7974772
SAI,2024_Suzuka,46.0,9.453203,-7.0093284
SAI,2024_Suzuka,47.0,9.386867,-7.078865
SAI,2024_Suzuka,48.0,9.420787,-6.7647405
SAI,2024_Suzuka,49.0,8.722558,-6.8708396
SAI,2024_Suzuka,50.0,9.190698,-7.0011625
SAI,2024_Suzuka,51.0,10.092905,-8.35197
SAI,2024_Suzuka,52.0,9.647793,-7.3429294
SAI,2024_Suzuka,53.0,9.189656,-7.3839235
VER,2023_Bahrain,1.0,16.410807,4.713459
VER,2023_Bahrain,2.0,14.512627,4.377821
VER,2023_Bahrain,3.0,14.881727,3.920697
